date,maxtempC,mintempC,avgtempC,totalprecipMM,windspeedKmph,sunhour,weatherCode,humidity,visibilityKm,pressureMB,cloudcover,DewPointC,WindGustKmph,sunrise,sunset,moon_illumination,month,month_sin,month_cos,day,day_sin,day_cos,wind_cos,wind_sin
2008-07-01,34,24,28,0.0,12,13.6,113,48,10,1006,0,14,15,5.566666666666666,19.78333333333333,89.7,7,-0.4999999999999997,-0.8660254037844388,1,0.20129852008866,0.9795299412524944,0.4383711467890774,-0.898794046299167
2008-07-02,34,23,28,0.0,13,13.6,113,47,10,1006,1,14,18,5.583333333333333,19.78333333333333,82.8,7,-0.4999999999999997,-0.8660254037844388,2,0.3943558551133185,0.9189578116202306,0.3907311284892735,-0.9205048534524404
2008-07-03,34,23,27,0.0,12,13.6,113,51,10,1006,1,14,15,5.583333333333333,19.766666666666666,75.9,7,-0.4999999999999997,-0.8660254037844388,3,0.5712682150947923,0.8207634412072763,0.5446390350150266,-0.8386705679454243
2008-07-04,34,21,27,0.0,13,13.6,113,54,10,1006,6,15,16,5.6,19.766666666666666,69.0,7,-0.4999999999999997,-0.8660254037844388,4,0.7247927872291199,0.6889669190756866,0.5446390350150266,-0.8386705679454243
2008-07-05,34,23,28,0.0,13,13.6,113,46,10,1007,1,13,16,5.6,19.766666666666666,62.1,7,-0.4999999999999997,-0.8660254037844388,5,0.8486442574947509,0.5289640103269624,0.4067366430757997,-0.9135454576426012
2008-07-06,33,21,26,0.0,12,13.6,113,58,9,1007,10,16,15,5.616666666666667,19.766666666666666,55.2,7,-0.4999999999999997,-0.8660254037844388,6,0.9377521321470804,0.3473052528448203,0.2923717047227367,-0.9563047559630354
2008-07-07,33,20,27,0.0,12,13.6,113,57,9,1006,9,16,16,5.616666666666667,19.766666666666666,48.3,7,-0.4999999999999997,-0.8660254037844388,7,0.9884683243281114,0.1514277775045767,0.559192903470747,-0.8290375725550416
2008-07-08,34,23,28,0.0,12,13.6,113,48,10,1005,0,14,15,5.633333333333333,19.766666666666666,41.4,7,-0.4999999999999997,-0.8660254037844388,8,0.9987165071710528,-0.0506491688387126,0.3746065934159119,-0.9271838545667874
2008-07-09,35,23,28,0.0,11,13.6,113,45,10,1005,0,13,14,5.633333333333333,19.75,34.5,7,-0.4999999999999997,-0.8660254037844388,9,0.9680771188662044,-0.2506525322587204,0.6156614753256585,-0.7880107536067218
2008-07-10,38,23,30,0.0,10,13.6,113,32,10,1006,0,7,13,5.65,19.75,27.6,7,-0.4999999999999997,-0.8660254037844388,10,0.8978045395707416,-0.4403941515576344,-0.6293203910498378,-0.7771459614569706
2008-07-11,37,24,30,0.0,10,13.6,113,30,10,1006,0,8,13,5.65,19.75,20.7,7,-0.4999999999999997,-0.8660254037844388,11,0.7907757369376989,-0.6121059825476626,-0.2588190451025206,-0.9659258262890684
2008-07-12,35,24,29,0.0,11,13.6,113,37,10,1005,0,11,15,5.666666666666667,19.75,13.8,7,-0.4999999999999997,-0.8660254037844388,12,0.6513724827222223,-0.7587581226927909,0.5299192642332047,-0.8480480961564262
2008-07-13,35,23,28,0.0,12,13.6,113,43,10,1007,0,12,15,5.666666666666667,19.73333333333333,6.9,7,-0.4999999999999997,-0.8660254037844388,13,0.485301962531081,-0.8743466161445821,0.4694715627858904,-0.8829475928589271
2008-07-14,35,23,28,0.0,13,13.6,113,45,10,1010,0,13,16,5.683333333333334,19.73333333333333,0.0,7,-0.4999999999999997,-0.8660254037844388,14,0.299363122973358,-0.9541392564000488,0.5877852522924729,-0.8090169943749476
2008-07-15,36,24,29,0.0,12,13.6,113,51,10,1008,0,16,15,5.683333333333334,19.73333333333333,0.0,7,-0.4999999999999997,-0.8660254037844388,15,0.1011683219874327,-0.994869323391895,0.5000000000000001,-0.8660254037844386
2008-07-16,36,24,29,0.0,10,13.6,113,47,10,1005,0,15,12,5.7,19.716666666666665,6.9,7,-0.4999999999999997,-0.8660254037844388,16,-0.101168321987432,-0.9948693233918952,0.4848096202463373,-0.8746197071393956
2008-07-17,37,25,30,0.0,11,13.6,113,43,10,1004,0,14,14,5.716666666666667,19.716666666666665,13.8,7,-0.4999999999999997,-0.8660254037844388,17,-0.2993631229733582,-0.9541392564000488,0.4694715627858904,-0.8829475928589271
2008-07-18,35,22,28,0.0,11,13.6,113,53,9,1006,9,15,13,5.716666666666667,19.7,20.7,7,-0.4999999999999997,-0.8660254037844388,18,-0.4853019625310808,-0.8743466161445822,0.6156614753256585,-0.7880107536067218
2008-07-19,37,23,29,0.0,10,13.6,113,45,10,1007,0,13,12,5.733333333333333,19.7,27.6,7,-0.4999999999999997,-0.8660254037844388,19,-0.651372482722222,-0.7587581226927911,0.5446390350150266,-0.8386705679454243
2008-07-20,36,24,29,0.0,11,13.6,113,49,10,1006,0,15,15,5.733333333333333,19.683333333333334,34.5,7,-0.4999999999999997,-0.8660254037844388,20,-0.7907757369376986,-0.6121059825476627,0.5446390350150266,-0.8386705679454243
2008-07-21,36,24,30,0.0,11,13.6,113,40,10,1006,0,12,14,5.75,19.683333333333334,41.4,7,-0.4999999999999997,-0.8660254037844388,21,-0.8978045395707417,-0.4403941515576342,0.7547095802227719,-0.6560590289905074
2008-07-22,37,24,30,0.0,12,13.6,113,35,10,1006,0,11,16,5.766666666666667,19.666666666666668,48.3,7,-0.4999999999999997,-0.8660254037844388,22,-0.968077118866204,-0.2506525322587213,0.5000000000000001,-0.8660254037844386
2008-07-23,35,24,29,0.0,13,13.6,113,47,10,1006,0,15,16,5.766666666666667,19.666666666666668,55.2,7,-0.4999999999999997,-0.8660254037844388,23,-0.9987165071710528,-0.0506491688387135,0.4067366430757997,-0.9135454576426012
2008-07-24,35,22,28,0.0,14,13.6,113,57,10,1006,2,17,17,5.783333333333333,19.65,62.1,7,-0.4999999999999997,-0.8660254037844388,24,-0.9884683243281114,0.1514277775045766,0.4067366430757997,-0.9135454576426012
2008-07-25,34,22,27,0.0,13,13.6,113,59,10,1006,4,17,17,5.8,19.633333333333333,69.0,7,-0.4999999999999997,-0.8660254037844388,25,-0.9377521321470804,0.3473052528448203,0.5299192642332047,-0.8480480961564262
2008-07-26,31,19,24,0.0,15,13.6,113,61,9,1007,21,15,18,5.8,19.633333333333333,75.9,7,-0.4999999999999997,-0.8660254037844388,26,-0.848644257494751,0.5289640103269624,0.5150380749100542,-0.8571673007021123
2008-07-27,30,19,24,0.0,14,13.6,113,61,10,1008,9,15,18,5.816666666666666,19.616666666666667,82.8,7,-0.4999999999999997,-0.8660254037844388,27,-0.72479278722912,0.6889669190756865,0.4848096202463373,-0.8746197071393956
2008-07-28,31,19,25,0.0,13,13.6,113,64,8,1007,21,16,17,5.816666666666666,19.6,89.7,7,-0.4999999999999997,-0.8660254037844388,28,-0.5712682150947924,0.8207634412072763,0.5150380749100542,-0.8571673007021123
2008-07-29,31,20,25,0.0,12,13.6,113,65,8,1006,22,17,15,5.833333333333333,19.6,96.6,7,-0.4999999999999997,-0.8660254037844388,29,-0.3943558551133187,0.9189578116202306,0.3583679495453004,-0.9335804264972016
2008-07-30,33,20,26,0.0,12,13.6,113,62,9,1006,8,17,15,5.85,19.58333333333333,96.6,7,-0.4999999999999997,-0.8660254037844388,30,-0.2012985200886611,0.9795299412524944,0.3746065934159119,-0.9271838545667874
2008-07-31,35,21,28,0.0,11,13.6,113,59,9,1006,9,17,14,5.85,19.566666666666663,89.7,7,-0.4999999999999997,-0.8660254037844388,31,-2.4492935982947064e-16,1.0,0.4848096202463373,-0.8746197071393956
2008-08-01,35,22,29,0.0,10,13.6,113,52,9,1006,15,15,13,5.866666666666667,19.55,82.8,8,-0.8660254037844384,-0.5000000000000004,1,0.20129852008866,0.9795299412524944,0.342020143325669,-0.9396926207859084
2008-08-02,35,24,29,0.0,12,13.6,113,47,10,1007,0,14,15,5.883333333333333,19.55,75.9,8,-0.8660254037844384,-0.5000000000000004,2,0.3943558551133185,0.9189578116202306,0.3583679495453004,-0.9335804264972016
2008-08-03,34,23,28,0.0,12,13.6,113,49,10,1006,0,15,16,5.883333333333333,19.53333333333333,69.0,8,-0.8660254037844384,-0.5000000000000004,3,0.5712682150947923,0.8207634412072763,0.4539904997395466,-0.891006524188368
2008-08-04,34,23,27,0.0,13,13.6,113,50,10,1006,0,14,17,5.9,19.516666666666666,62.1,8,-0.8660254037844384,-0.5000000000000004,4,0.7247927872291199,0.6889669190756866,0.5877852522924729,-0.8090169943749476
2008-08-05,33,21,26,0.0,14,13.6,113,61,8,1005,19,17,17,5.916666666666667,19.5,55.2,8,-0.8660254037844384,-0.5000000000000004,5,0.8486442574947509,0.5289640103269624,0.3746065934159119,-0.9271838545667874
2008-08-06,34,22,27,0.0,11,13.6,113,52,10,1004,0,15,14,5.916666666666667,19.48333333333333,48.3,8,-0.8660254037844384,-0.5000000000000004,6,0.9377521321470804,0.3473052528448203,0.573576436351046,-0.8191520442889918
2008-08-07,34,23,28,0.0,12,13.6,113,49,10,1004,1,15,14,5.933333333333334,19.466666666666665,41.4,8,-0.8660254037844384,-0.5000000000000004,7,0.9884683243281114,0.1514277775045767,0.3907311284892735,-0.9205048534524404
2008-08-08,34,23,28,0.0,11,13.6,113,48,10,1004,1,14,14,5.95,19.45,34.5,8,-0.8660254037844384,-0.5000000000000004,8,0.9987165071710528,-0.0506491688387126,0.2923717047227367,-0.9563047559630354
2008-08-09,34,24,28,0.0,12,13.6,113,53,10,1005,3,16,14,5.95,19.433333333333334,27.6,8,-0.8660254037844384,-0.5000000000000004,9,0.9680771188662044,-0.2506525322587204,0.2419218955996674,-0.9702957262759966
2008-08-10,34,21,27,0.0,13,13.6,113,55,10,1005,2,16,16,5.966666666666667,19.416666666666668,20.7,8,-0.8660254037844384,-0.5000000000000004,10,0.8978045395707416,-0.4403941515576344,0.559192903470747,-0.8290375725550416
2008-08-11,35,23,28,0.0,11,13.6,113,49,10,1005,1,15,14,5.983333333333333,19.4,13.8,8,-0.8660254037844384,-0.5000000000000004,11,0.7907757369376989,-0.6121059825476626,0.559192903470747,-0.8290375725550416
2008-08-12,34,24,29,0.0,12,13.6,113,48,10,1006,0,14,15,5.983333333333333,19.383333333333333,6.9,8,-0.8660254037844384,-0.5000000000000004,12,0.6513724827222223,-0.7587581226927909,0.559192903470747,-0.8290375725550416
2008-08-13,32,21,26,0.0,13,13.6,113,60,8,1007,19,16,16,6.0,19.366666666666667,0.0,8,-0.8660254037844384,-0.5000000000000004,13,0.485301962531081,-0.8743466161445821,0.6018150231520479,-0.798635510047293
2008-08-14,32,20,26,0.0,12,13.6,113,62,9,1005,5,17,14,6.0,19.35,0.0,8,-0.8660254037844384,-0.5000000000000004,14,0.299363122973358,-0.9541392564000488,0.3907311284892735,-0.9205048534524404
2008-08-15,34,21,27,0.0,11,13.6,113,59,10,1004,5,17,13,6.016666666666667,19.33333333333333,6.9,8,-0.8660254037844384,-0.5000000000000004,15,0.1011683219874327,-0.994869323391895,0.342020143325669,-0.9396926207859084
2008-08-16,34,24,29,0.0,11,13.6,113,45,10,1004,0,12,14,6.033333333333333,19.316666666666663,13.8,8,-0.8660254037844384,-0.5000000000000004,16,-0.101168321987432,-0.9948693233918952,-0.0348994967025007,-0.9993908270190958
2008-08-17,36,24,30,0.0,10,13.6,113,34,10,1006,0,10,15,6.033333333333333,19.3,20.7,8,-0.8660254037844384,-0.5000000000000004,17,-0.2993631229733582,-0.9541392564000488,-0.8910065241883679,-0.4539904997395467
2008-08-18,40,25,31,0.0,12,13.6,113,34,10,1007,0,11,16,6.05,19.28333333333333,27.6,8,-0.8660254037844384,-0.5000000000000004,18,-0.4853019625310808,-0.8743466161445822,-0.4226182617406991,-0.90630778703665
2008-08-19,39,25,30,0.0,13,13.6,113,44,10,1005,0,14,15,6.066666666666666,19.266666666666666,34.5,8,-0.8660254037844384,-0.5000000000000004,19,-0.651372482722222,-0.7587581226927911,0.7193398003386509,-0.6946583704589976
2008-08-20,38,25,30,0.0,11,13.6,113,54,10,1005,0,17,14,6.066666666666666,19.25,41.4,8,-0.8660254037844384,-0.5000000000000004,20,-0.7907757369376986,-0.6121059825476627,0.3746065934159119,-0.9271838545667874
2008-08-21,34,23,27,0.0,14,13.6,113,69,10,1006,7,20,18,6.083333333333333,19.23333333333333,48.3,8,-0.8660254037844384,-0.5000000000000004,21,-0.8978045395707417,-0.4403941515576342,0.4067366430757997,-0.9135454576426012
2008-08-22,34,23,28,0.1,12,13.6,113,59,9,1006,22,17,16,6.083333333333333,19.2,55.2,8,-0.8660254037844384,-0.5000000000000004,22,-0.968077118866204,-0.2506525322587213,0.2079116908177594,-0.9781476007338056
2008-08-23,34,23,28,0.0,12,13.6,113,55,10,1005,1,17,14,6.1,19.183333333333334,62.1,8,-0.8660254037844384,-0.5000000000000004,23,-0.9987165071710528,-0.0506491688387135,0.2249510543438649,-0.9743700647852352
2008-08-24,35,24,29,0.0,10,13.6,113,55,10,1006,2,17,12,6.116666666666666,19.166666666666668,69.0,8,-0.8660254037844384,-0.5000000000000004,24,-0.9884683243281114,0.1514277775045766,-0.6819983600624986,-0.7313537016191705
2008-08-25,36,23,30,0.0,8,13.6,113,53,9,1009,5,16,10,6.116666666666666,19.15,75.9,8,-0.8660254037844384,-0.5000000000000004,25,-0.9377521321470804,0.3473052528448203,-0.4383711467890777,-0.8987940462991668
2008-08-26,38,26,32,0.0,9,13.6,113,38,10,1009,1,14,13,6.133333333333334,19.133333333333333,82.8,8,-0.8660254037844384,-0.5000000000000004,26,-0.848644257494751,0.5289640103269624,-0.544639035015027,-0.838670567945424
2008-08-27,39,27,31,0.0,10,13.6,113,42,10,1007,10,15,14,6.15,19.1,89.7,8,-0.8660254037844384,-0.5000000000000004,27,-0.72479278722912,0.6889669190756865,0.1218693434051476,-0.992546151641322
2008-08-28,40,25,31,0.0,9,13.6,113,46,10,1007,28,15,14,6.15,19.08333333333333,96.6,8,-0.8660254037844384,-0.5000000000000004,28,-0.5712682150947924,0.8207634412072763,0.7313537016191707,-0.6819983600624983
2008-08-29,38,27,31,0.0,12,13.6,113,44,10,1008,27,16,15,6.166666666666667,19.066666666666663,96.6,8,-0.8660254037844384,-0.5000000000000004,29,-0.3943558551133187,0.9189578116202306,0.7193398003386509,-0.6946583704589976
2008-08-30,38,24,29,0.0,11,13.6,113,49,10,1008,4,15,14,6.166666666666667,19.05,89.7,8,-0.8660254037844384,-0.5000000000000004,30,-0.2012985200886611,0.9795299412524944,0.6293203910498375,-0.7771459614569708
2008-08-31,37,22,28,0.0,11,13.6,113,57,9,1008,11,17,14,6.183333333333334,19.03333333333333,82.8,8,-0.8660254037844384,-0.5000000000000004,31,-2.4492935982947064e-16,1.0,0.6819983600624986,-0.7313537016191703
2008-09-01,37,22,28,0.0,10,13.6,113,60,10,1009,7,18,12,6.2,19.0,69.0,9,-1.0,-1.8369701987210294e-16,1,0.20129852008866,0.9795299412524944,0.4694715627858904,-0.8829475928589271
2008-09-02,35,20,26,0.0,11,13.6,113,59,9,1010,25,16,14,6.2,18.98333333333333,62.1,9,-1.0,-1.8369701987210294e-16,2,0.3943558551133185,0.9189578116202306,0.5000000000000001,-0.8660254037844386
2008-09-03,35,21,27,0.0,11,13.6,113,58,10,1009,12,16,14,6.216666666666667,18.966666666666665,55.2,9,-1.0,-1.8369701987210294e-16,3,0.5712682150947923,0.8207634412072763,-0.0871557427476582,-0.9961946980917455
2008-09-04,40,23,31,0.0,8,13.6,113,50,10,1008,11,16,11,6.216666666666667,18.933333333333334,48.3,9,-1.0,-1.8369701987210294e-16,4,0.7247927872291199,0.6889669190756866,0.7660444431189778,-0.6427876096865396
2008-09-05,39,24,30,0.0,9,13.6,113,53,10,1008,22,18,12,6.233333333333333,18.916666666666668,41.4,9,-1.0,-1.8369701987210294e-16,5,0.8486442574947509,0.5289640103269624,0.5000000000000001,-0.8660254037844386
2008-09-06,37,24,30,0.0,10,13.6,113,51,10,1008,23,17,13,6.25,18.9,34.5,9,-1.0,-1.8369701987210294e-16,6,0.9377521321470804,0.3473052528448203,-0.2249510543438652,-0.9743700647852352
2008-09-07,38,26,30,0.0,10,13.6,113,45,10,1007,13,15,14,6.25,18.866666666666667,27.6,9,-1.0,-1.8369701987210294e-16,7,0.9884683243281114,0.1514277775045767,-0.0523359562429443,-0.9986295347545738
2008-09-08,35,24,28,0.0,11,13.6,113,52,10,1008,1,16,13,6.266666666666667,18.85,20.7,9,-1.0,-1.8369701987210294e-16,8,0.9987165071710528,-0.0506491688387126,0.5150380749100542,-0.8571673007021123
2008-09-09,32,20,26,0.0,11,13.6,113,58,9,1009,15,15,14,6.266666666666667,18.83333333333333,13.8,9,-1.0,-1.8369701987210294e-16,9,0.9680771188662044,-0.2506525322587204,0.3907311284892735,-0.9205048534524404
2008-09-10,34,21,27,0.0,12,13.6,113,53,9,1009,6,15,15,6.283333333333333,18.816666666666663,6.9,9,-1.0,-1.8369701987210294e-16,10,0.8978045395707416,-0.4403941515576344,0.7313537016191707,-0.6819983600624983
2008-09-11,34,23,28,0.0,10,13.6,113,38,10,1009,0,10,14,6.3,18.78333333333333,0.0,9,-1.0,-1.8369701987210294e-16,11,0.7907757369376989,-0.6121059825476626,0.1736481776669299,-0.984807753012208
2008-09-12,35,23,29,0.0,9,13.6,113,36,10,1008,1,11,12,6.3,18.766666666666666,0.0,9,-1.0,-1.8369701987210294e-16,12,0.6513724827222223,-0.7587581226927909,-0.838670567945424,-0.5446390350150271
2008-09-13,30,22,26,0.0,14,13.6,113,53,10,1010,2,14,18,6.316666666666666,18.75,6.9,9,-1.0,-1.8369701987210294e-16,13,0.485301962531081,-0.8743466161445821,0.3255681544571563,-0.945518575599317
2008-09-14,31,20,25,0.0,12,13.6,113,59,9,1012,8,15,15,6.333333333333333,18.716666666666665,13.8,9,-1.0,-1.8369701987210294e-16,14,0.299363122973358,-0.9541392564000488,0.5877852522924729,-0.8090169943749476
2008-09-15,35,21,29,0.0,6,13.6,113,50,10,1011,2,15,9,6.333333333333333,18.7,20.7,9,-1.0,-1.8369701987210294e-16,15,0.1011683219874327,-0.994869323391895,-0.3583679495453007,-0.9335804264972016
2008-09-16,37,24,30,0.0,8,13.6,113,40,10,1010,1,13,10,6.35,18.683333333333334,27.6,9,-1.0,-1.8369701987210294e-16,16,-0.101168321987432,-0.9948693233918952,0.1908089953765451,-0.981627183447664
2008-09-17,36,25,30,0.0,10,13.6,113,33,10,1009,0,10,14,6.35,18.65,34.5,9,-1.0,-1.8369701987210294e-16,17,-0.2993631229733582,-0.9541392564000488,-0.8910065241883679,-0.4539904997395467
2008-09-18,33,23,27,0.0,12,13.6,113,47,10,1010,1,13,15,6.366666666666666,18.633333333333333,41.4,9,-1.0,-1.8369701987210294e-16,18,-0.4853019625310808,-0.8743466161445822,0.5446390350150266,-0.8386705679454243
2008-09-19,30,18,24,0.0,10,13.6,113,60,9,1011,12,15,13,6.383333333333334,18.616666666666667,48.3,9,-1.0,-1.8369701987210294e-16,19,-0.651372482722222,-0.7587581226927911,0.6691306063588578,-0.7431448254773946
2008-09-20,30,21,25,0.0,10,13.6,113,55,10,1011,4,14,12,6.383333333333334,18.58333333333333,55.2,9,-1.0,-1.8369701987210294e-16,20,-0.7907757369376986,-0.6121059825476627,0.7660444431189778,-0.6427876096865396
2008-09-21,32,22,26,0.0,8,13.6,113,44,10,1012,1,10,11,6.4,18.566666666666663,62.1,9,-1.0,-1.8369701987210294e-16,21,-0.8978045395707417,-0.4403941515576342,-0.544639035015027,-0.838670567945424
2008-09-22,33,22,28,0.0,9,13.6,113,31,10,1011,4,8,13,6.4,18.55,69.0,9,-1.0,-1.8369701987210294e-16,22,-0.968077118866204,-0.2506525322587213,-0.743144825477394,0.6691306063588583
2008-09-23,31,20,26,0.0,15,13.6,113,41,10,1010,5,11,20,6.416666666666667,18.516666666666666,75.9,9,-1.0,-1.8369701987210294e-16,23,-0.9987165071710528,-0.0506491688387135,-0.4383711467890777,-0.8987940462991668
2008-09-24,28,18,22,0.0,12,13.6,113,60,10,1014,10,13,15,6.433333333333334,18.5,82.8,9,-1.0,-1.8369701987210294e-16,24,-0.9884683243281114,0.1514277775045766,0.6946583704589973,-0.7193398003386512
2008-09-25,31,20,25,0.0,9,13.6,113,45,10,1013,3,11,12,6.433333333333334,18.48333333333333,89.7,9,-1.0,-1.8369701987210294e-16,25,-0.9377521321470804,0.3473052528448203,-0.766044443118978,-0.6427876096865393
2008-09-26,30,22,25,0.0,15,13.6,113,49,10,1011,17,13,21,6.45,18.45,96.6,9,-1.0,-1.8369701987210294e-16,26,-0.848644257494751,0.5289640103269624,-0.529919264233205,-0.848048096156426
2008-09-27,23,20,22,4.7,16,9.7,353,76,9,1013,81,17,20,6.466666666666667,18.433333333333334,96.6,9,-1.0,-1.8369701987210294e-16,27,-0.72479278722912,0.6889669190756865,0.0871557427476578,-0.9961946980917455
2008-09-28,26,19,21,0.2,11,12.1,113,70,10,1015,45,15,14,6.466666666666667,18.416666666666668,89.7,9,-1.0,-1.8369701987210294e-16,28,-0.5712682150947924,0.8207634412072763,0.1045284632676529,-0.9945218953682734
2008-09-29,30,18,24,0.0,6,13.6,113,56,9,1015,7,14,8,6.483333333333333,18.383333333333333,82.8,9,-1.0,-1.8369701987210294e-16,29,-0.3943558551133187,0.9189578116202306,-0.529919264233205,-0.848048096156426
2008-09-30,25,19,21,0.6,15,10.9,122,62,9,1015,61,13,20,6.483333333333333,18.366666666666667,75.9,9,-1.0,-1.8369701987210294e-16,30,-0.2012985200886611,0.9795299412524944,-0.1045284632676533,-0.9945218953682734
2008-10-01,26,19,21,0.0,9,13.6,113,60,10,1018,5,12,11,6.5,18.35,69.0,10,-0.8660254037844386,0.5000000000000001,1,0.20129852008866,0.9795299412524944,0.4694715627858904,-0.8829475928589271
2008-10-02,26,18,21,0.0,9,13.6,113,63,10,1017,3,12,11,6.516666666666667,18.33333333333333,62.1,10,-0.8660254037844386,0.5000000000000001,2,0.3943558551133185,0.9189578116202306,0.6946583704589973,-0.7193398003386512
2008-10-03,31,18,24,0.0,6,13.6,113,54,10,1017,5,12,7,6.516666666666667,18.3,55.2,10,-0.8660254037844386,0.5000000000000001,3,0.5712682150947923,0.8207634412072763,-0.9998476951563912,-0.0174524064372836
2008-10-04,34,21,26,0.0,6,13.6,113,38,10,1016,5,10,10,6.533333333333333,18.28333333333333,48.3,10,-0.8660254037844386,0.5000000000000001,4,0.7247927872291199,0.6889669190756866,-0.2419218955996677,0.9702957262759964
2008-10-05,34,23,28,0.0,8,13.6,113,32,10,1016,5,9,10,6.55,18.266666666666666,41.4,10,-0.8660254037844386,0.5000000000000001,5,0.8486442574947509,0.5289640103269624,-0.9993908270190958,-0.0348994967025009
2008-10-06,32,23,26,0.0,10,13.6,113,48,10,1017,1,13,13,6.55,18.23333333333333,34.5,10,-0.8660254037844386,0.5000000000000001,6,0.9377521321470804,0.3473052528448203,0.0871557427476578,-0.9961946980917455
2008-10-07,28,19,23,0.0,10,13.6,113,59,10,1016,7,14,13,6.566666666666666,18.216666666666665,27.6,10,-0.8660254037844386,0.5000000000000001,7,0.9884683243281114,0.1514277775045767,0.5150380749100542,-0.8571673007021123
2008-10-08,29,19,23,0.0,9,13.6,113,57,10,1015,2,12,11,6.583333333333333,18.2,20.7,10,-0.8660254037844386,0.5000000000000001,8,0.9987165071710528,-0.0506491688387126,-0.0697564737441255,-0.9975640502598242
2008-10-09,28,17,22,0.0,9,13.6,113,60,9,1016,17,11,12,6.583333333333333,18.183333333333334,13.8,10,-0.8660254037844386,0.5000000000000001,9,0.9680771188662044,-0.2506525322587204,-0.0523359562429443,-0.9986295347545738
