date,maxtempC,mintempC,avgtempC,totalprecipMM,windspeedKmph,sunhour,weatherCode,humidity,visibilityKm,pressureMB,cloudcover,DewPointC,WindGustKmph,sunrise,sunset,moon_illumination,month,month_sin,month_cos,day,day_sin,day_cos,wind_cos,wind_sin
2008-07-24,39,18,28,0.0,15,13.1,113,38,10,1006,0,9,23,5.916666666666667,19.633333333333333,62.1,7,-0.4999999999999997,-0.8660254037844388,24,-0.9884683243281114,0.1514277775045766,0.5299192642332047,-0.8480480961564262
2008-07-25,38,16,26,0.0,16,13.1,113,47,10,1006,0,12,25,5.933333333333334,19.616666666666667,69.0,7,-0.4999999999999997,-0.8660254037844388,25,-0.9377521321470804,0.3473052528448203,0.9396926207859084,-0.3420201433256686
2008-07-26,36,14,25,0.0,14,13.1,113,55,9,1008,15,12,21,5.933333333333334,19.616666666666667,75.9,7,-0.4999999999999997,-0.8660254037844388,26,-0.848644257494751,0.5289640103269624,0.90630778703665,-0.4226182617406992
2008-07-27,35,13,24,0.0,14,13.1,113,53,10,1008,2,12,21,5.95,19.6,82.8,7,-0.4999999999999997,-0.8660254037844388,27,-0.72479278722912,0.6889669190756865,0.5000000000000001,-0.8660254037844386
2008-07-28,36,13,24,0.0,13,13.1,113,51,10,1008,0,10,20,5.966666666666667,19.58333333333333,89.7,7,-0.4999999999999997,-0.8660254037844388,28,-0.5712682150947924,0.8207634412072763,0.9205048534524404,-0.3907311284892739
2008-07-29,37,13,24,0.0,13,13.1,113,49,10,1007,0,10,20,5.966666666666667,19.58333333333333,96.6,7,-0.4999999999999997,-0.8660254037844388,29,-0.3943558551133187,0.9189578116202306,0.5150380749100542,-0.8571673007021123
2008-07-30,38,13,24,0.0,13,13.1,113,46,10,1007,0,9,20,5.983333333333333,19.566666666666663,96.6,7,-0.4999999999999997,-0.8660254037844388,30,-0.2012985200886611,0.9795299412524944,0.9510565162951536,-0.3090169943749476
2008-07-31,39,13,25,0.0,14,13.1,113,48,10,1006,0,10,21,5.983333333333333,19.55,89.7,7,-0.4999999999999997,-0.8660254037844388,31,-2.4492935982947064e-16,1.0,-0.8191520442889918,-0.5735764363510462
2008-08-01,40,14,27,0.0,14,13.1,113,45,10,1007,0,10,21,6.0,19.55,82.8,8,-0.8660254037844384,-0.5000000000000004,1,0.20129852008866,0.9795299412524944,-0.7071067811865477,-0.7071067811865475
2008-08-02,40,17,29,0.0,14,13.1,113,34,10,1007,0,9,22,6.016666666666667,19.53333333333333,75.9,8,-0.8660254037844384,-0.5000000000000004,2,0.3943558551133185,0.9189578116202306,-0.2249510543438652,-0.9743700647852352
2008-08-03,40,17,28,0.0,14,13.1,113,36,10,1006,0,9,22,6.016666666666667,19.516666666666666,69.0,8,-0.8660254037844384,-0.5000000000000004,3,0.5712682150947923,0.8207634412072763,-0.3255681544571566,-0.9455185755993168
2008-08-04,40,16,27,0.0,14,13.1,113,40,10,1006,1,10,21,6.033333333333333,19.5,62.1,8,-0.8660254037844384,-0.5000000000000004,4,0.7247927872291199,0.6889669190756866,0.9335804264972016,-0.3583679495453007
2008-08-05,38,14,25,0.0,14,13.1,113,44,10,1006,0,9,22,6.033333333333333,19.48333333333333,55.2,8,-0.8660254037844384,-0.5000000000000004,5,0.8486442574947509,0.5289640103269624,0.9396926207859084,-0.3420201433256686
2008-08-06,39,13,25,0.0,11,13.1,113,39,10,1005,0,7,18,6.05,19.48333333333333,48.3,8,-0.8660254037844384,-0.5000000000000004,6,0.9377521321470804,0.3473052528448203,0.913545457642601,-0.4067366430758001
2008-08-07,39,14,26,0.0,11,13.1,113,37,10,1004,0,7,17,6.05,19.466666666666665,41.4,8,-0.8660254037844384,-0.5000000000000004,7,0.9884683243281114,0.1514277775045767,-0.2419218955996677,-0.9702957262759964
2008-08-08,38,13,26,0.0,12,13.1,113,35,10,1005,0,6,18,6.066666666666666,19.45,34.5,8,-0.8660254037844384,-0.5000000000000004,8,0.9987165071710528,-0.0506491688387126,-0.8910065241883679,-0.4539904997395467
2008-08-09,38,19,28,0.0,11,13.1,113,38,10,1006,0,9,17,6.083333333333333,19.433333333333334,27.6,8,-0.8660254037844384,-0.5000000000000004,9,0.9680771188662044,-0.2506525322587204,0.8660254037844384,-0.5000000000000004
2008-08-10,39,16,27,0.0,11,13.1,113,37,10,1005,0,7,17,6.083333333333333,19.416666666666668,20.7,8,-0.8660254037844384,-0.5000000000000004,10,0.8978045395707416,-0.4403941515576344,0.3907311284892735,-0.9205048534524404
2008-08-11,39,14,26,0.0,11,13.1,113,37,10,1005,0,7,17,6.1,19.4,13.8,8,-0.8660254037844384,-0.5000000000000004,11,0.7907757369376989,-0.6121059825476626,-0.6560590289905072,0.7547095802227721
2008-08-12,39,15,26,0.0,11,13.1,113,38,10,1006,0,7,18,6.1,19.383333333333333,6.9,8,-0.8660254037844384,-0.5000000000000004,12,0.6513724827222223,-0.7587581226927909,-0.9876883405951375,0.1564344650402309
2008-08-13,38,15,25,0.0,13,13.1,113,49,10,1007,1,11,21,6.116666666666666,19.366666666666667,0.0,8,-0.8660254037844384,-0.5000000000000004,13,0.485301962531081,-0.8743466161445821,0.5000000000000001,-0.8660254037844386
2008-08-14,38,13,25,0.0,11,13.1,113,47,10,1006,0,9,18,6.116666666666666,19.35,0.0,8,-0.8660254037844384,-0.5000000000000004,14,0.299363122973358,-0.9541392564000488,0.4383711467890774,-0.898794046299167
2008-08-15,38,13,25,0.0,12,13.1,113,47,10,1005,0,10,19,6.133333333333334,19.35,6.9,8,-0.8660254037844384,-0.5000000000000004,15,0.1011683219874327,-0.994869323391895,-0.2756373558169989,-0.961261695938319
2008-08-16,38,14,25,0.0,10,13.1,113,36,10,1005,2,6,16,6.15,19.33333333333333,13.8,8,-0.8660254037844384,-0.5000000000000004,16,-0.101168321987432,-0.9948693233918952,-0.8746197071393959,-0.4848096202463369
2008-08-17,40,15,27,0.0,10,13.1,113,30,10,1006,1,5,17,6.15,19.316666666666663,20.7,8,-0.8660254037844384,-0.5000000000000004,17,-0.2993631229733582,-0.9541392564000488,-0.9743700647852352,-0.2249510543438649
